Start URL,Category,Product,Price,Slash Price,Details Link
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Good Virtues Healthy Hair and Scalp Shampoo for All Hair Types 300ml,RM 16.90,,https://jgsj.jayagrocer.com/products/gvc-h-hair-s-smpo-fr-a-h-types-300ml-1?variant=43330450948263
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Durex Comfort Condoms 12pcs/pack,RM 39.90,,https://jgsj.jayagrocer.com/products/durex-comfort-12pcs-pack?variant=43530396958887
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Polident Cleanser Tablet 36pcs/pack,RM 20.90,,https://jgsj.jayagrocer.com/products/polident-cleanser-36s-1?variant=42875858354343
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,New Ammeltz Yoko Yoko 80ml,RM 24.60,,https://jgsj.jayagrocer.com/products/new-ammeltz-yoko-yoko-80ml?variant=47751391543463
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Sunsilk Shampoo Hair Fall Solution 300ml,RM 13.60,,https://jgsj.jayagrocer.com/products/sunsilk-shampoo-hair-fall-solution-300ml?variant=47750566117543
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Garnier Color Natural Regular Asean Fashion Kits 5.32,RM 27.90,,https://jgsj.jayagrocer.com/products/garnier-color-natural-regular-asean-fashion-kits-5-32?variant=47641263734951
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Dove Softening Hydration 1L,RM 25.90,,https://jgsj.jayagrocer.com/products/dove-softening-hydration-1lit?variant=43330452717735
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Head and Shoulder Smooth Silky Shampoo 300ml,RM 12.99,RM 20.90,https://jgsj.jayagrocer.com/products/head-and-shoulder-smooth-silky-shampoo-300ml?variant=47667724746919
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Head and Shoulders  Cool Menthol Shampoo 300ml,RM 12.99,RM 20.90,https://jgsj.jayagrocer.com/products/head-and-shoulders-cool-menthol-shampoo-300ml?variant=47667724714151
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Men's Biore Deep Clean Double Scrub Facial Foam (For Blackheads) 100g,RM 15.40,,https://jgsj.jayagrocer.com/products/mens-biore-deep-clean-double-scrub-facial-foam-for-blackheads-100g-1?variant=41612362580135
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Garnier Colour Natural Coklat Gelap Hair Color 1pack,RM 26.90,,https://jgsj.jayagrocer.com/products/garnier-colour-natural-coklat-gelap-hair-color-1pack?variant=47641569231015
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Nivea Men Cool Kick Anti Perspirant Spray 150ml,RM 22.90,,https://jgsj.jayagrocer.com/products/nivea-men-cool-kick-anti-perspirant-spray-150ml-1?variant=41612484214951
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Nivea Men Invisible Black and White Anti-Perspirant Roll-On Deodorant 50ml,RM 16.90,,https://jgsj.jayagrocer.com/products/nivea-men-invisible-black-white-anti-perspirant-roll-on-deodorant-50ml-1?variant=41611919786151
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Gatsby Moving Rubber Wild Shake 80g,RM 25.90,,https://jgsj.jayagrocer.com/products/gatsby-moving-rubber-wild-shake-80g-1?variant=41612082184359
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Garnier Men Power White Super Duo Foam 100ml,RM 21.90,,https://jgsj.jayagrocer.com/products/garnier-men-power-white-icy-minerals-black-charcoal-super-duo-foam-100ml-1?variant=41612059508903
https://jgsj.jayagrocer.com/collections/beauty-and-health,Beauty and Health,Fair and Lovely Foam Facial Wash 100g,RM 11.55,,https://jgsj.jayagrocer.com/products/fair-lovely-advanced-multi-vitamin-facial-cleanser-100g-1?variant=41696366788775
