Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Beverages,Arabus Rstd & Ground Coffee Crml Macchi 230Ml,230 ml,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arabus-rstd-ground-coffee-crml-macchi-230ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Arizona Diet Green Tea 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-diet-green-tea-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=3"" target=""_blank"">Start URL</a>"
Beverages,Arizona Fruit Punch 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-fruit-punch-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Arizona Green Tea Ginseng Honey 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-green-tea-ginseng-honey-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Arizona Lemon Tea Big Can 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-lemon-tea-big-can-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=10"" target=""_blank"">Start URL</a>"
Beverages,Arizona Lemonade 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-lemonade-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Arizona Mucho Mango 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-mucho-mango-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Arizona Orangeade 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-orangeade-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=4"" target=""_blank"">Start URL</a>"
Beverages,Arizona Tea Grapeade 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-tea-grapeade-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=4"" target=""_blank"">Start URL</a>"
Beverages,Arizona Tea Kiwi Strawberry 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-tea-kiwi-strawberry-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=5"" target=""_blank"">Start URL</a>"
Beverages,Arizona Tea Watermelon 22Fl Oz,,7.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arizona-tea-watermelon-22fl-oz"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Arkadia Chai Tea  Spice 240G,240 g,23.25,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arkadia-chai-tea-spice-240g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Arkadia Chai Tea Matcha 220G,220 g,23.25,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arkadia-chai-tea-matcha-220g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Arkadia Chai Tea Vanilla 240G,240 g,23.25,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arkadia-chai-tea-vanilla-240g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Arkadia Dirty Chai Tea&Espresso 240G,240 g,23.25,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/arkadia-dirty-chai-tea-espresso-240g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Australia's Own Org Barista Almond Milk 1L,1 liter,18.15,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/australia-s-own-org-barista-almond-milk-1l"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=4"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea House Ayataka 1.5L,1.5 liter,4.79,6.00,1.21,20.20,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-ayataka-1-5l"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=8"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea House Ayataka 300Ml,300 ml,1.80,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-ayataka-300ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=6"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea House Oolong Tea 1.5L,1.5 liter,4.79,6.10,1.31,21.50,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-1-5l"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=5"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea House Oolong Tea 300Ml,300 ml,1.80,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-300ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=5"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea House Oolong Tea 500Ml,500 ml,3.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-house-oolong-tea-500ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=11"" target=""_blank"">Start URL</a>"
Beverages,Authentic Tea Hse Ayataka 500Ml,500 ml,3.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-tea-hse-ayataka-500ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=6"" target=""_blank"">Start URL</a>"
Beverages,Authentic Thai Palm Sugar 200G,200 g,12.10,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/authentic-thai-palm-sugar-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=11"" target=""_blank"">Start URL</a>"
Beverages,Blue Diamond Almond Matcha Milk 946Ml,946 ml,18.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/blue-diamond-almond-matcha-milk-946ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=11"" target=""_blank"">Start URL</a>"
Beverages,Blue Diamond Almond Original Milk 946Ml,946 ml,18.00,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/blue-diamond-almond-original-milk-946ml"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=11"" target=""_blank"">Start URL</a>"
Beverages,Boh 3In1 Ins Tea Mix 600,,17.60,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-3in1-ins-tea-mix-600"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=3"" target=""_blank"">Start URL</a>"
Beverages,Boh Cmrn Gold Blnd 60X20,,14.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-cmrn-gold-blnd-60x20"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Boh D/Chamber 50's,,8.80,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-dchamber-50s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=13"" target=""_blank"">Start URL</a>"
Beverages,Boh Double Chamber Green Tea 50S,50 pcs,11.45,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-double-chamber-green-tea-50s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Boh Double Chamber Teabag 100's,,14.50,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-double-chamber-teabag-100s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Boh Green Tea Latte 12x27Gm,12 x 27 g,18.20,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-green-tea-latte-12-s-27gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh Ice Tea Lemon Lime 20x14.5G,,15.75,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ice-tea-lemon-lime-20-sx14-5g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=3"" target=""_blank"">Start URL</a>"
Beverages,Boh Ice Tea Peach 20x14.5Gm,,15.75,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ice-tea-peach-20sx145gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh Imunitea 10x21G,10 x 21 g,14.99,17.90,2.91,16.30,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-imunitea-10sx21g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=21"" target=""_blank"">Start URL</a>"
Beverages,Boh P.Tbag B.Cheeding No 53 15S,15 pcs,29.90,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-p-tbag-b-cheeding-no-53-15s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Boh Palas Afternoon 15x2G,15 x 2 g,29.90,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-palas-afternoon-15sx2g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Boh S/S Earl Grey W Tangerine 20X2G,20 x 2 g,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ss-earl-grey-w-tangerine-20x2g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh S/S Lychee With Rose 20x2Gm,20 x 2 g,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ss-lychee-with-rose-20sx2gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=8"" target=""_blank"">Start URL</a>"
Beverages,Boh S/S Mango 20x2Gm,20 x 2 g,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ss-mango-20sx2gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=11"" target=""_blank"">Start URL</a>"
Beverages,Boh S/S Passion Fruit 20x2Gm,20 x 2 g,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ss-passion-fruit-20sx2gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh Seri Songket Lemon With Mandarin 20's,,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-seri-songket-lemon-with-mandarin-20s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=10"" target=""_blank"">Start URL</a>"
Beverages,Boh Seri Songket Lime&Ginger 20X2Gm,20 x 2 g,10.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-seri-songket-limeginger-20x2gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=16"" target=""_blank"">Start URL</a>"
Beverages,Boh T.Tarik Kurang Manis Hali12X26,,18.20,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ttarik-kurang-manis-hali12x26"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh T.Tarik Kurang Manis Ori 12x24Gm,12 x 24 g,18.20,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-ttarik-kurang-manis-ori-12sx24gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Boh Tea Potbags 120's,,14.50,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-tea-potbags-120-s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Boh Tea Potbags 80's,,9.60,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-tea-potbags-80-s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=2"" target=""_blank"">Start URL</a>"
Beverages,Boh Teh 250G,250 g,7.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-teh-250g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=14"" target=""_blank"">Start URL</a>"
Beverages,Boh Teh Tarik Kurang Manis Oats 12x26Gm,12 x 26 g,18.20,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-teh-tarik-kurang-manis-oats-12sx26gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=16"" target=""_blank"">Start URL</a>"
Beverages,Boh Twilight Rooibos 15x2G,15 x 2 g,34.90,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boh-twilight-rooibos-15sx2g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=23"" target=""_blank"">Start URL</a>"
Beverages,Bonaroma Cup Of Joe Ground Coffee 200G,200 g,29.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/bonaroma-cup-of-joe-ground-coffee-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Bonaroma Farmer's Choice Ground Coffee 200G,200 g,29.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/bonaroma-farmer-s-choice-ground-coffee-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Boncafe All Day Coffee Beans 200Gm,200 g,28.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-all-day-coffee-beans-200gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=19"" target=""_blank"">Start URL</a>"
Beverages,Boncafe All Day Coffee Powder 200Gm,200 g,28.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-all-day-coffee-powder-200gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=10"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Bra F/D Gold Blend Inst Coffee 200Gm,200 g,42.15,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-bra-f-d-gold-blend-inst-coffee-200gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Col.Mocca F/D Inst Coffee 200G,200 g,56.05,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-col-mocca-f-d-inst-coffee-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Colombian Agg. Inst Coffee 200G,200 g,44.70,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-colombian-agg-inst-coffee-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Decaffeinated Coffee Powder 200Gm,200 g,40.35,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-decaffeinated-coffee-powder-200gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=15"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Espresso Coffee Powder 200Gm,200 g,28.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-espresso-coffee-powder-200gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=3"" target=""_blank"">Start URL</a>"
Beverages,Boncafe Mocca Coffee Beans 200G,200 g,28.40,,,,"<a href=""https://vgg.bites.com.my/collections/beverages/products/boncafe-mocca-coffee-beans-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=7"" target=""_blank"">Start URL</a>"
Beverages,Borbone Blu Dolce Gusto Capsule 15S,15 pcs,14.99,27.00,12.01,44.50,"<a href=""https://vgg.bites.com.my/collections/beverages/products/borbone-blu-dolce-gusto-capsule-15s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
Beverages,Borbone Nera Dolce Gusto Capsule 15S,15 pcs,14.99,27.00,12.01,44.50,"<a href=""https://vgg.bites.com.my/collections/beverages/products/borbone-nera-dolce-gusto-capsule-15s"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/beverages?page=20"" target=""_blank"">Start URL</a>"
